# 400 test tickets, seed 42. For each label model: the full priority posterior, the c-mu index it implies, and the rank that index gives the ticket at t=0. Sorted by the binary-relevance rank so that disagreements between models are adjacent and readable.
id,language,gold_priority,pred_priority,pred_intent,p_negative,marginal__pLow,marginal__pMedium,marginal__pHigh,marginal__cmu_index,marginal__rank,chain-intent__pLow,chain-intent__pMedium,chain-intent__pHigh,chain-intent__cmu_index,chain-intent__rank,chain-full__pLow,chain-full__pMedium,chain-full__pHigh,chain-full__cmu_index,chain-full__rank,logpool__pLow,logpool__pMedium,logpool__pHigh,logpool__cmu_index,logpool__rank,stacked__pLow,stacked__pMedium,stacked__pHigh,stacked__cmu_index,stacked__rank
2543,sinhala,Medium,Medium,virtual_card_not_working,0.0002392517053522,0.0009523808257654,0.9989222288131714,0.0001254739472642,0.00833051849840558,96,0.05198046027398179,0.9474195480951422,0.0006001374220760132,0.008023460107099515,122,0.053365543478223226,0.9460558368429342,0.0005787654700425646,0.00801426903827217,121,0.007178555057937314,0.9925414734640114,0.00027997147805121375,0.008295466651172504,109,0.0069993968559930115,0.9888174435040528,0.00418315963995416,0.00839416609398223,113
1759,tamil,Medium,Medium,declined_transfer,0.0002118292177328,0.0010081883519887,0.9988586902618408,0.0001330704981228,0.00833035849451941,97,0.031554676241975325,0.9607265584753424,0.007718795318682301,0.008329086740088044,104,0.042138454155678164,0.9575978595170712,0.0002637163632507178,0.008076561154241614,114,0.005718878783656875,0.9932535218105372,0.001027599405805948,0.008323280326080627,95,0.00653672310942213,0.989254594630938,0.004208682259639918,0.008397695870390442,96
2904,english,Medium,Medium,cash_withdrawal_charge,0.0001212158458656,0.0009225225658155,0.998990833759308,8.663189510116354e-05,0.008329733266509721,98,0.06320034189610418,0.9309534028135477,0.005846310387947944,0.008084489415328047,119,0.06818208868905991,0.9255292466318413,0.006288719776698825,0.008064413732590847,117,0.00784983491016076,0.9914185339960625,0.0007316310937767551,0.008302562642489247,103,0.007780289708165396,0.9878039169314906,0.004415793360344004,0.0083951013566659,109
2716,sinhala,Medium,Medium,balance_not_updated_after_bank_transfer,0.0003136562590952,0.002464494202286,0.9970709085464478,0.0004645330482162,0.008329543035749034,99,0.13568215198423283,0.8582573697278816,0.006060456980585173,0.00763683113038567,152,0.14314963065062752,0.85047510119773,0.006375246844342527,0.007598029135314641,158,0.019349979145410152,0.9788745390156677,0.0017754818389222903,0.008256783009647578,127,0.012067818384355016,0.9828335428117316,0.005098638803913414,0.008385375438528951,134
1725,tamil,Medium,Medium,declined_transfer,0.99895977973938,0.0011756310705095,0.9987138509750366,0.0001105241317418,0.008328748793913592,100,0.03161810904080186,0.9606496710988125,0.007732307266585445,0.008329028561877956,106,0.001629910502215375,0.9677339476775195,0.030636229226465524,0.00908905285174113,57,0.006180141167581644,0.9928827758936937,0.000937082938724682,0.008318134524504065,97,0.006728862019782447,0.980371775501773,0.012899362478444512,0.008613762007670805,45
1831,tamilish,Medium,Medium,declined_card_payment,0.0121713522821664,0.0011369310086593,0.9987791180610656,8.399901707889512e-05,0.00832832789067955,101,0.015266168189191073,0.984416542234792,0.0003173256736167851,0.00824585322480464,115,0.01921096415134532,0.9804564305008932,0.0003326414453613955,0.008221581144334793,111,0.0041832692311836684,0.9956527951027491,0.00016393566606725843,0.008311286292290117,98,0.005617948886578366,0.9904371626299355,0.003944888483486217,0.008396843364879376,101
569,english,Medium,Medium,contactless_not_working,0.0006947648362256,0.0017396031180396,0.9980335831642152,0.0002268602984258,0.008328132709478568,102,0.20245640232423015,0.7967755870896711,0.0007680085890984239,0.007087181016892687,162,0.2083691416609139,0.7908719095277286,0.0007589468143570882,0.007049999851669879,165,0.020601853719394575,0.9789399223755938,0.00045822390501163416,0.00821602734521241,137,0.01716574048919828,0.9772611279986412,0.005573131512160427,0.008365375743079854,141
2543,english,Medium,Medium,virtual_card_not_working,0.0001867031533038,0.0012947926297783,0.9985907673835754,0.0001144088746514,0.00832810084199688,103,0.051999630818641895,0.9474045738769382,0.0005956658428198056,0.008023226207940649,123,0.05338594858625179,0.9460417062290724,0.0005722157230756391,0.008013975468899481,122,0.008363244585316404,0.9913706793760383,0.00026607603864528756,0.00828771495564124,113,0.007010279850509593,0.9888047236255005,0.004184996523989849,0.008394143997367393,114
2528,english,Medium,Medium,virtual_card_not_working,0.0015202530194073,0.0015456242254003,0.9982865452766418,0.0001678019179962,0.00832786799170814,104,0.052123847444239195,0.9472592759938111,0.0006168605944495639,0.008022980668605576,124,0.053482468123301874,0.9458793724461633,0.0006381434630348786,0.008015021361076069,118,0.009142723572889328,0.9905295606315063,0.00032771579560442334,0.008284384205892887,114,0.0070246331010980125,0.9887793121772326,0.004196054721669441,0.008394330744493207,110
598,sinhala,Low,Medium,contactless_not_working,0.0001400057808496,0.0016634505009278,0.9981583952903748,0.0001780954480636,0.008327388664232176,105,0.20242747719968548,0.796808928181719,0.0007635328716955997,0.007087249408070189,161,0.20843769382102512,0.7908256721235777,0.0007365723084970165,0.00704901154010685,166,0.020153084957665716,0.9794419270526545,0.00040498798967963457,0.008217501252089912,136,0.017156046248650646,0.9772772249572776,0.00556672879407168,0.008365276264131059,142
1936,english,Medium,Medium,card_swallowed,0.1027132198214531,0.0016042370116338,0.9982473850250244,0.0001483853411627,0.00832701654702153,106,0.00246560631524844,0.9807497693485467,0.01678459561360466,0.008737537944848146,63,0.00361494715256031,0.9625624144098519,0.033822609714987836,0.009156304917149527,54,0.0020027886779617463,0.9964079696765862,0.0015892416454521543,0.008360546945232377,70,0.0059147898149499705,0.9893492041546524,0.004736006030397623,0.008414766047749836,61
538,sinhala,Medium,Medium,pin_blocked,0.0002102913422277,0.0014732737326994,0.9984220266342164,0.0001047201658366,0.008326743547756149,107,0.09818988776174249,0.892595239043189,0.00921495910336835,0.007950021228309151,129,0.09908066255428248,0.8916381469259635,0.009281276428054009,0.00794611181897292,125,0.012567430940787033,0.9864061297602483,0.001026439298964556,0.008280447872427528,118,0.009846375896493748,0.985327709516045,0.004825914587461144,0.008392441348666775,125
2224,singlish,Medium,Medium,transfer_fee_charged,0.0002274348953505,0.0021734666079282,0.9975850582122804,0.0002414495393168,0.00832578519184608,108,0.0707672017273116,0.9290273901942028,0.00020544304148548953,0.007896174689933106,140,0.08215705368253237,0.9176314657592544,0.00021151552121357857,0.007825139927206182,145,0.012715837771817829,0.9870558067728256,0.00022835545535664637,0.00825956823364339,126,0.00784660188393199,0.9878164163873894,0.004336981728678777,0.008392716614775728,123
1038,singlish,Low,Medium,pending_top_up,0.0005591028020717,0.0020498987287282,0.9977735877037048,0.0001764989137882,0.008324933817008663,109,0.5797922435706456,0.3719452630866077,0.048262416813746954,0.005916191593618808,181,0.6034541305447311,0.3891684946424245,0.007377298283844137,0.004746176836783198,189,0.05331816830106279,0.9421679687347074,0.0045138629642299455,0.008112941355557441,143,0.19285697395594983,0.7942763946163623,0.01286663142768783,0.007449643031800842,165
1756,sinhala,Medium,Medium,declined_card_payment,0.9796496629714966,0.0018623420037329,0.9980142116546632,0.0001234332012245,0.008324779416337453,110,0.02558710736648706,0.9722073047005997,0.0022056155869131736,0.008228554532415618,117,0.006203046535630467,0.9861134639894961,0.00768351712887377,0.008486652451157489,70,0.006955545825248204,0.9925187132190124,0.0005257409557393966,0.008303004695819016,102,0.006247254130545593,0.981682770093249,0.012069975776205286,0.008596037389422556,47
390,sinhala,Medium,Medium,card_not_working,0.000173066262505,0.001788986264728,0.998110055923462,0.0001009569168672,0.008324676084642607,111,0.0651627308676129,0.9340783470164544,0.0007589221181325251,0.007945039318382398,134,0.07014487160072025,0.9291060113031057,0.0007491170983739432,0.007913655813306513,131,0.011055281530064364,0.9886612966305799,0.00028342183935567227,0.008271323369754321,121,0.0076073844202671605,0.9880936838337571,0.004298931745975651,0.008393260474356054,119
1827,tamil,Medium,Medium,declined_card_payment,0.0002033315831795,0.0019260499393567,0.9979726672172546,0.0001012401553452,0.008323826169362288,112,0.015626107910856245,0.9838039023401032,0.000570073152740404,0.008249922682739825,114,0.019690977404648653,0.9797315100557511,0.0005775959432997639,0.008224705318167602,110,0.005504818286427739,0.9942541215181111,0.00024106019546121977,0.008304954723929692,100,0.005657797583345532,0.990435635486453,0.003906566930201635,0.008395636271692465,105
1563,tamil,Medium,Medium,declined_cash_withdrawal,0.0005194960394874,0.0021450729109346,0.997711420059204,0.0001435463491361,0.008323515614029019,113,0.0010922913288776287,0.9929544600388991,0.005953304682123172,0.008475339596663425,78,0.0011701092571850481,0.9924957181724958,0.006334228620219164,0.008484376333063906,73,0.0015340983439508327,0.9975394173636241,0.0009264842924250388,0.008346907325994265,80,0.0054058995133307265,0.9906592959611439,0.0039348045255254,0.008397916574513152,89
1563,sinhala,Medium,Medium,declined_cash_withdrawal,0.0003708741860464,0.0025991122238337,0.9971684813499452,0.0002324051311006,0.008322898999419218,114,0.001107929533614838,0.9929401448358722,0.005951992529712962,0.008475209144484396,79,0.0011853881322986446,0.9924811770047385,0.006333501762162772,0.00848426275905387,74,0.0017004764486366702,0.9971209516536558,0.0011785718977075745,0.008352169652972042,74,0.005417154219032463,0.990643334667094,0.003939511113873545,0.008397963897311218,88
557,singlish,Medium,Medium,pin_blocked,0.0002157008420908,0.0023050184827297,0.9975601434707642,0.0001348323421552,0.008322297728833894,115,0.09788312444844577,0.8930114253703796,0.00910524437927459,0.007949193199996579,130,0.09877255686021143,0.8920539208702986,0.009173316467590198,0.007945336049630936,126,0.015647117641301174,0.9831986690597103,0.0011542132989884825,0.008264394180549913,124,0.009855786684664114,0.9853168952191517,0.004827318096184109,0.008392417618958785,126
585,sinhala,Low,Medium,contactless_not_working,0.0002066302113234,0.0026760199107229,0.9971126317977904,0.0002113455557264,0.008321891824986473,116,0.20243415709183113,0.7968116093645555,0.0007542423074138822,0.007086975982226407,164,0.20843277317636927,0.7908377240299161,0.0007295115575146931,0.00704886636295056,167,0.025436210826247408,0.9741274563800607,0.00043633279369192967,0.008185265335511586,138,0.017230131881808077,0.977192744331816,0.0055771237863758896,0.00836507310373143,143
1929,sinhala,Medium,Medium,card_swallowed,0.000388342217775,0.002914817770943,0.9968671202659608,0.0002180248120566,0.008320566032974356,117,0.002442663125868292,0.9807865799488007,0.016770757585530975,0.008737335633936598,65,0.002618948918770686,0.9968162211691958,0.0005648305722338717,0.008331085672398533,93,0.002686113841790172,0.9953889504705803,0.001924935687629426,0.00836466851401288,68,0.00592794944208075,0.9898404302555363,0.004231620302382928,0.0084020741568799,77
2533,singlish,Medium,Medium,virtual_card_not_working,0.0001161934633273,0.0026225785259157,0.9972967505455016,8.071380580076948e-05,0.00831896042000153,118,0.05188346222559864,0.9475225821345665,0.0005939893357345634,0.00802391170861587,120,0.053270594311362295,0.9461606041232484,0.0005688352612892397,0.008014613281218717,119,0.011854812420481706,0.9879226623789359,0.0002225252005824021,0.008264803885719882,123,0.0070454777893611325,0.9887626406494936,0.00419188156114519,0.008394096136178456,115
1053,sinhala,Medium,Medium,balance_not_updated_after_cheque_or_cash_deposit,0.0002580448053777,0.0028076581656932,0.9970933198928832,9.898971620714292e-05,0.008318259944159459,119,0.10097630080913533,0.8744180187564652,0.02460568591369951,0.008317373646779558,109,0.1096470391071358,0.8766195725807375,0.01373339379142659,0.007991374229360231,124,0.017683992839116876,0.9806768852101879,0.0016391219506951867,0.008263786426856231,125,0.01128682512876088,0.9833569492201901,0.005356225651048943,0.0083966963175548,102
698,tamilish,Medium,Medium,cancel_transfer,0.0038676084950566,0.0038463715463876,0.995815932750702,0.0003377168322913,0.008317736608053869,120,0.12246488672130988,0.7501707913220202,0.12736439201896976,0.01075203817565189,48,0.13113428515070075,0.784102889212888,0.08476289569871151,0.009632817027461743,50,0.02431577246186991,0.9683364325741038,0.007347794964026192,0.008365054629547302,67,0.027383125751647582,0.9619860058857119,0.01063086836264049,0.008427960506451549,57
386,singlish,Medium,Medium,card_not_working,0.0013925093226134,0.0038638520054519,0.9958835244178772,0.0002526113821659,0.008315499441232532,121,0.06468492044921804,0.9346728639431024,0.000642253387879647,0.007945109230057711,133,0.069589066240473,0.9297705227922661,0.0006404487474609766,0.007914413202851902,130,0.016115380758115055,0.9834740291493795,0.0004105900925054912,0.008242876955907752,129,0.007648098162672426,0.9880351569084076,0.004316744928919971,0.008393451343039631,116
1684,sinhala,Medium,Medium,request_refund,0.0013244256842881,0.0039104823954403,0.9958710074424744,0.0002184905752073,0.00831435491951803,122,0.23735664596506642,0.7033965239378596,0.059246780441774276,0.00833102339330186,100,0.2687687471355028,0.6840145270959849,0.047216676113212126,0.007833945152772574,138,0.03497749559488066,0.9608918241632186,0.004130680241900738,0.008217990991912848,134,0.03258228272485488,0.9588662370803301,0.008551480194815046,0.008343481071173367,146
1042,english,Medium,Medium,balance_not_updated_after_cheque_or_cash_deposit,0.0003029257641173,0.003430453594774,0.9964807629585266,8.877195068635046e-05,0.008314112201333046,123,0.10052278167381344,0.8881405205187807,0.011336798632805806,0.00798848675390381,127,0.10929091030324914,0.8903660666114344,0.00034312391071675844,0.007658844081917614,152,0.019337023684302772,0.9796183409944365,0.001044635321260857,0.008238592818337963,130,0.010228065041026461,0.9848438292154982,0.004928105743475369,0.008392610570413801,124
1595,singlish,Medium,Medium,declined_cash_withdrawal,0.0004824644711334,0.0041030505672097,0.9956654906272888,0.0002315260644536,0.00831347797939088,124,0.0010831313895733532,0.9929595526490638,0.005957338131662921,0.008475497400192574,77,0.0011591380795200415,0.9925018087532698,0.006339075337509775,0.008484565788526573,72,0.0021131976340926168,0.9967095429274305,0.0011772594384769194,0.008349557334082179,77,0.00545191829578409,0.990598366145768,0.003949715558447972,0.008398001732945881,86
564,tamilish,Low,Medium,contactless_not_working,0.0001571688189869,0.0046408008784055,0.9951098561286926,0.0002493122010491,0.008310560876270752,125,0.2023977179262171,0.796857763510867,0.0007445813834156897,0.0070869626543840335,165,0.20840531673165852,0.7908772869475711,0.0007174591412700609,0.007048737105796383,168,0.033256351685802286,0.9662761250941785,0.0004675232200191648,0.008137169215797548,142,0.01737052405974987,0.9770344574414879,0.0055950184987623814,0.008364643020428957,144
157,tamilish,Medium,Medium,card_payment_wrong_exchange_rate,0.1944545060396194,0.0044191977940499,0.995425283908844,0.0001555452763568,0.00830960220385653,126,0.013443598099720133,0.9863191551729286,0.0002372137315508991,0.008255240913533851,113,0.012524168575304119,0.9867677911621189,0.0007080072667769027,0.008272757186442103,102,0.007717339950175532,0.9920903347228748,0.00019232532694964122,0.008289908091818477,112,0.005666004303925952,0.9894821244451201,0.004851871250953909,0.008419217587707643,60
1050,singlish,Medium,Medium,balance_not_updated_after_cheque_or_cash_deposit,0.0012083208421245,0.0058407038450241,0.9936636686325072,0.000495616113767,0.008309219242073593,127,0.10063754074176315,0.8880816596997342,0.011281035160602736,0.007986376546063215,128,0.10936545276821341,0.8902965105538888,0.00033827227999805006,0.007658258023882786,153,0.025097802830269505,0.9724544289698903,0.0024477681998402176,0.008237666270640156,131,0.010339438205801712,0.9846953038757111,0.004965257918487034,0.008392843292509248,121
391,singlish,Medium,Medium,card_not_working,0.0015343554550781,0.0049815392121672,0.9949197173118592,9.870687790680675e-05,0.008304666080221068,128,0.06477164308958991,0.9347417214516108,0.00048669499339925557,0.007940678434980045,136,0.06966593372040684,0.929851304410827,0.00048282140336618635,0.007909992278786613,134,0.018281948545522182,0.9814949767130388,0.00022307474143912654,0.008224648023459798,133,0.007679647233430468,0.9880029603233169,0.004317392443252505,0.008393270349205704,118
1813,sinhala,Medium,Medium,declined_card_payment,0.0003609332779888,0.0057184076867997,0.9940937161445618,0.0001878343755379,0.008302288796403445,129,0.016245115679538805,0.9832807510333044,0.00047394767385681037,0.008243648505405134,116,0.020409385742925956,0.9791590470716166,0.0004313815721574281,0.00821655766496648,112,0.009651691854555559,0.9900495242234253,0.00029878392201920594,0.008280479857292843,117,0.005768681706433445,0.9902950057071164,0.003936312586450179,0.00839568688732938,104
2718,english,Medium,Medium,balance_not_updated_after_bank_transfer,0.0004745050100609,0.0056984489783644,0.9941290616989136,0.0001725055335555,0.008302030800647722,130,0.13703077024812532,0.8568893517837453,0.0060798908984291385,0.007628888399495775,154,0.14446026768973377,0.8491538540799137,0.006385891160652595,0.007590104047041313,160,0.029355022011653045,0.9695691460365551,0.0010758319517917777,0.008176760244555296,140,0.012334970658948723,0.9825350601135778,0.005129969227473366,0.008384488997401737,136
398,tamilish,Low,Medium,card_not_working,0.00019540937501,0.0057849939912557,0.9940717816352844,0.0001432611752534,0.008300758956950932,131,0.06474360199469292,0.9346612527372956,0.0005950237091111785,0.007943560400603447,135,0.0697184623808788,0.9297002960728382,0.0005811199873830658,0.007912119930146585,133,0.019676674529894852,0.9800264780975918,0.00029684737251336443,0.008217775301834325,135,0.007711062390211411,0.9879683555856669,0.004320582024121634,0.008393153743997551,120
2280,english,Medium,Medium,failed_transfer,0.0006622374639846,0.0070125334896147,0.9925538897514344,0.000433557172073,0.008300343765101083,132,0.0016329952626980518,0.9762145130400922,0.022152602954609354,0.008876943113951702,56,0.0019549460017543176,0.9878881517177042,0.010157013537941517,0.008575041186415906,68,0.0034153034801152594,0.9934569256276872,0.00312777089219747,0.00839018195888755,61,0.006251444909239835,0.9893398368528378,0.004408718237922507,0.008404479758598649,64
2681,english,Medium,Medium,balance_not_updated_after_bank_transfer,0.0001782555045792,0.0070144105702638,0.9927244782447816,0.00026117960806,0.00829602332766323,133,0.13610648301125866,0.857837460527949,0.006055899351392522,0.007634063989052781,153,0.14358853968876048,0.8500424743252406,0.006368828876599026,0.0075951243729485566,159,0.032355094715990275,0.966327963320875,0.0013169419631347942,0.008164037540436764,141,0.012335244523969417,0.9825322175842728,0.0051325378917579,0.008384551502352473,135
2652,english,Medium,Medium,top_up_failed,0.0001517534983577,0.0065660243853926,0.9933428764343262,9.10406160983257e-05,0.00829457120829223,134,0.023649639070575715,0.8939498711592925,0.08240032430603177,0.01024552981792553,53,0.026305161478957496,0.9573764812286828,0.016318191828259825,0.008576879490928845,67,0.013013912995021614,0.9841256890982034,0.002860397906775074,0.008323506324783824,94,0.011130977435267822,0.9821723833080328,0.006696639256699318,0.008431180705780392,56
2301,english,Medium,Medium,failed_transfer,0.9933735132217408,0.0100030750036239,0.989189863204956,0.0008070498588494,0.00829099026159383,135,0.0022805671674362912,0.975438533332651,0.02228106404561283,0.008876107760891344,58,0.001966777104102277,0.9400072667984413,0.05802612064315634,0.009771695363725769,48,0.004818147197650884,0.9909041558526879,0.004277696949661207,0.008410162337089546,57,0.006539513337865487,0.9799222413575155,0.013538245304619114,0.008630917507587151,42
2292,singlish,Medium,Medium,beneficiary_not_allowed,0.0002985248574987,0.0207651518285274,0.9758533239364624,0.0033814988564699,0.008288088394328947,136,0.34624320409958187,0.6534658473298636,0.00029088293425506584,0.006176584834098161,175,0.37139126073178735,0.6283368873239695,0.0002717863079427478,0.006018932064489061,178,0.09588268882083074,0.9029958202522687,0.0011214909269005452,0.0077621038013756544,153,0.042893663120493704,0.9495626909799044,0.007543645899601802,0.00825383908632029,157
2318,english,Medium,Medium,failed_transfer,0.0002582943998277,0.0083171082660555,0.991415798664093,0.000267132447334,0.008288030045999525,137,0.001559778128468014,0.9763269021467345,0.02211318407409753,0.008876413191460347,57,0.0018861830784508173,0.9880130773413515,0.01010060392949752,0.008574058656907952,69,0.0036386256731476053,0.9939060506512157,0.002455323675636648,0.008371975014767077,65,0.006281655088239715,0.9893087665804018,0.004409578331358612,0.008404312447315803,65
529,english,Medium,Medium,pin_blocked,0.0001377138542011,0.0085583832114934,0.9912005066871644,0.0002411872992524,0.008285873764058727,138,0.09809084797725678,0.8927902900502027,0.009118825452940573,0.007948235865468993,132,0.0989873283136265,0.891828262978314,0.009184372188459595,0.007944271531754657,128,0.02983433758579536,0.9686386134585043,0.0015270489557003626,0.008185044947314622,139,0.010138446750841561,0.984979475880602,0.004882077368556469,0.008392019975354485,127
2169,sinhala,Medium,Medium,beneficiary_not_allowed,0.0259395334869623,0.01073644682765,0.9885729551315308,0.0006905762129463,0.008283494764085237,139,0.34576451095708827,0.6539040251651075,0.00033145831910383545,0.006180591551506623,174,0.36457978834489474,0.6350581662452768,0.0003620398511284436,0.006063760606133452,177,0.07040365149904546,0.9290435142294471,0.0005528342715074171,0.007907131368251984,150,0.04102610366283821,0.9514644846025545,0.007509411734607207,0.008264655478805774,154
2165,tamil,Medium,Medium,beneficiary_not_allowed,0.0005950944614596,0.0133315864950418,0.9853391647338868,0.0013292338699102,0.008283241640310733,140,0.3468826985963656,0.6527202029196003,0.00039717045113385176,0.006175246328110225,176,0.3719464430632901,0.6276636711926901,0.00038995771111986495,0.0060184176066916005,179,0.07810254007133137,0.9210629681034178,0.0008344918252507867,0.007866054753518781,152,0.04174034022284117,0.9508842633313215,0.007375396445837244,0.008256841118086505,155
855,singlish,Medium,Medium,transfer_not_received_by_recipient,0.0007517124176956,0.02442342415452,0.9715393781661988,0.0040372028015553,0.008281617045092084,141,0.049579662528903085,0.8045862456862088,0.14583405429538787,0.011669311487499884,39,0.055963971301187104,0.8052964644665674,0.13873952674274548,0.01145204636885705,42,0.03689388396063025,0.9373803049457579,0.025725811093611942,0.008745891835919692,43,0.022357710743990324,0.9666223904781311,0.01101989877787841,0.008469095110630353,53
2678,tamil,Medium,Medium,top_up_failed,0.0004570884630084,0.0092769796028733,0.9905934929847716,0.0001295199763262,0.008278590148256621,142,0.02282515904713004,0.8947697871421523,0.08240502208091728,0.0102508013768967,52,0.02543977455156055,0.9581037370260782,0.01645645669256109,0.008585745895285105,65,0.015169245583131354,0.9814251124004095,0.0034056420164592523,0.008323666598850244,93,0.011207044784873627,0.9820730481064381,0.006719907108688138,0.008431286981145076,55
2709,tamil,Medium,Medium,balance_not_updated_after_bank_transfer,0.0002869832096621,0.0178702697157859,0.980674922466278,0.0014548522885888,0.008258015825413165,143,0.13690886518362103,0.8551956046313505,0.007895574135728287,0.00767504264558474,149,0.14435602759673932,0.8474941681085795,0.008149848245381215,0.007634854733244076,154,0.051064430322462356,0.9454366138398083,0.003498955837729446,0.00810165453976118,144,0.013169439509419668,0.9814958145867255,0.005334745903854731,0.008384392983995828,137
866,singlish,Medium,Medium,transfer_not_received_by_recipient,0.996826708316803,0.0317784920334816,0.9642177820205688,0.0040036747232079,0.00823480919934809,144,0.05370765398806532,0.801140677463464,0.1451516220895704,0.011626450660989681,41,0.007444261146696665,0.7935185346843228,0.1990371577100807,0.013262735256760999,37,0.043748521755437204,0.930723349045015,0.02552812919954777,0.008698108302350545,44,0.02381440001501798,0.9425356411959409,0.033649958789041076,0.009025742302965498,37
1711,tamil,Medium,Medium,request_refund,0.000113943402539,0.0169480200856924,0.982885241508484,0.0001667599863139,0.008231577387293023,145,0.2376279317383978,0.7031384861610962,0.0592336101986058,0.008328999249084324,107,0.2693465273982195,0.6835772607740073,0.047076239925873085,0.00782682376939212,143,0.07067490958952717,0.925824937152759,0.0035001532577137243,0.007979118979841632,146,0.03446204833607603,0.9568267391439111,0.008711212520012737,0.008335725844233177,147
2659,tamilish,Medium,Medium,topping_up_by_card,0.0001815385330701,0.019860565662384,0.9798871278762816,0.0002523023576941,0.008215512322688785,146,0.5053052252612109,0.4819630782386562,0.01273175732513268,0.00549347011545408,186,0.5233441545578412,0.4665648508998674,0.010091055367291525,0.005314709258404115,187,0.12693801360364348,0.8707909513940639,0.002271035002292635,0.007596746623367878,155,0.11258109190908608,0.8773388607120368,0.010080047378877046,0.00788170269337347,161
1799,tamil,Medium,Medium,Refund_not_showing_up,0.0002405220002401,0.0215370152145624,0.9780502915382384,0.0004127515130676,0.008209046261617912,147,0.03225550224029267,0.9549816949098453,0.012762703716862417,0.008450803211144733,84,0.04001678036128343,0.944189822165953,0.015793298339763298,0.008478060088461059,77,0.026486724733023964,0.9712067974737997,0.00230647779317636,0.008225453248581342,132,0.007447897325029634,0.9880435160869505,0.004508586588020004,0.0083994986397524,83
207,singlish,Low,Medium,pending_cash_withdrawal,0.0073174531571567,0.0281919371336698,0.9711685180664062,0.0006395015516318,0.008173120904636257,148,0.7267076030218982,0.2660799490031742,0.007212352279427588,0.003971718823969659,201,0.7247600085144398,0.27438190937443085,0.0008579864156295973,0.003825032143046326,208,0.21898618341024623,0.7777280729892911,0.0032857436004626005,0.007046813277030858,162,0.32185379754284804,0.6664522126158948,0.011693989841257054,0.006614096844721959,169
1951,tamil,Medium,Medium,card_swallowed,0.0001350767270196,0.031047448515892,0.9687677025794984,0.0001847944367909,0.008143906187130292,149,0.002532180599688952,0.9806762960768228,0.016791531009988574,0.008737295543889162,66,0.0027063387684610573,0.9967890047272119,0.000504664190826585,0.00832903538485528,94,0.008998657173763698,0.9892135919251372,0.0017877509010990676,0.008321785498524787,96,0.0066982059266946364,0.988870611140241,0.0044311829330643294,0.0084022491196181,74
1036,singlish,Low,Medium,top_up_reverted,0.9730827808380128,0.0372618027031421,0.9613141417503356,0.0014240785967558,0.00813604922344287,150,0.3962830543542124,0.5894283892033674,0.014288549558220323,0.006213777925206681,169,0.4191905441007256,0.5724126001868541,0.008396848828220276,0.005923313596040972,183,0.13827959442532353,0.8565872495176695,0.00513315605700698,0.007597414769600236,154,0.06829556153643551,0.9052701437775692,0.02643429468599534,0.008567343440880495,48
763,singlish,Medium,Medium,wrong_amount_of_cash_received,0.0002979653072543,0.0501950643956661,0.9492298364639282,0.0005751327844336,0.008033992780838162,151,0.01255763083340526,0.9702069687752175,0.01723538659317715,0.008685732690468979,70,0.013130835708355965,0.9861399831553032,0.000729167338140869,0.008269494678624631,103,0.02541349415495057,0.9713995606526007,0.003186945192448632,0.008254172624676108,128,0.0077495757758342335,0.9875633628673299,0.004687061356835919,0.008402075018655268,76
1794,english,Medium,Medium,Refund_not_showing_up,0.0002010574680753,0.0563583858311176,0.9434900879859924,0.0001515962940175,0.007984883913498681,152,0.03272171602303887,0.9546128010129803,0.012665463974180169,0.008445459049295506,87,0.04052263965007565,0.9437930198839573,0.015684321476166916,0.008472174714176198,80,0.04323035126630358,0.9553747383683905,0.0013949103653059405,0.008098016397051584,145,0.008670875230576811,0.986563241587187,0.004765883182236226,0.008398287442698134,85
1076,tamilish,Medium,Medium,balance_not_updated_after_bank_transfer,0.0103962598368525,0.0845682173967361,0.9132574796676636,0.0021742456592619,0.00785913763878246,153,0.5173804343070196,0.46653104423862024,0.01608851640036044,0.005501918486806808,185,0.5163747868003875,0.4704679199427391,0.013157288202873648,0.005434923078786088,185,0.24103328133940605,0.7521514853296065,0.006815233330987425,0.006997256158236731,165,0.15629495847038027,0.8322765968827297,0.01142844464689005,0.007642200959065708,163
396,sinhala,Low,Medium,card_not_working,0.0001357680885121,0.0786089226603508,0.921197235584259,0.0001938592467922,0.007846874193637629,154,0.06945599893113803,0.9295406120644708,0.0010032565698909536,0.007924313650640159,139,0.0744133858319879,0.9246271426360524,0.0009593390974594676,0.00789223204569906,136,0.07391368329136289,0.9256451697294021,0.00044114697923504506,0.007882401487243193,151,0.010883710065476643,0.9841927499071077,0.004923540027415585,0.008388398646109494,131
1703,sinhala,Medium,Medium,request_refund,0.0004328987852204,0.0835838541388511,0.9161598682403564,0.0002563246525824,0.007817342753211658,155,0.23747713991313218,0.7032934028132505,0.059229549407417176,0.008329840711843351,102,0.26912718640943917,0.6837665353633727,0.04710637036098839,0.007828948445080718,142,0.14869616564882177,0.8471914653932349,0.004112368957943413,0.007506791521976783,157,0.045447059795095675,0.9449249204216388,0.009628019783265513,0.008289989704195623,152
