id,text_en,text,category,sentiment,priority
2240,Do I have a limit to the number of top-ups per day?,Oru naalaiku naan panna koodiya top-up count ku ethuvum limit irukka?,top_up_limits,Neutral,Low
2241,need to know if there is a maximum i can top up,Naan top-up panna koodiya maximum limit irukka nu theriyanum.,top_up_limits,Neutral,Low
2242,How many top-ups am I allowed to do?,Naan eththanai top-up panna permission irukku?,top_up_limits,Neutral,Low
2243,How much is ok for me to top up with?,Naan evvalavu amount top-up panna ok?,top_up_limits,Neutral,Low
2244,What is the maximum I can top up?,Naan top-up panna koodiya maximum amount evvalavu?,top_up_limits,Neutral,Low
2245,what is the most money i can top up?,Naan top-up panna koodiya maximum money evvalavu?,top_up_limits,Neutral,Low
2246,Are there any top-up limits?,Top-up panna ethuvum limit irukka?,top_up_limits,Neutral,Low
2247,Is there a limit to the top-ups someone can do?,Oruvar panna koodiya top-up ku ethuvum limit irukka?,top_up_limits,Neutral,Low
2248,What is the greatest number of times that I can top-up?,Naan maximum eththanai thadavai top-up panna mudiyum?,top_up_limits,Neutral,Low
2249,Tell me if there is a limit to top-up.,Top-up panna limit irukka nu enakku sollunga.,top_up_limits,Neutral,Low
2250,Is there a top-up limit that I have to stay under during a given period of time?,Oru specific time period kulla naan follow panna vendiya top-up limit ethuvum irukka?,top_up_limits,Neutral,Low
2251,How much am I allowed to top-up?,Naan evvalavu amount top-up panna permission irukku?,top_up_limits,Neutral,Low
2252,Is there a limit on how much I can top up?,Naan evvalavu top-up panna mudiyum engirathula ethuvum limit irukka?,top_up_limits,Neutral,Low
2253,Is there a limit to how much I can top-up?,Naan evvalavu top-up panna mudiyum engiratharku limit irukka?,top_up_limits,Neutral,Low
2254,Is there a limit for the amount I can top up?,Naan top-up panna koodiya amount ku ethuvum limit irukka?,top_up_limits,Neutral,Low
2255,what is the limit for top-ups?,Top-up kkana limit enna?,top_up_limits,Neutral,Low
2256,How much can I top up in a day?,Oru naalaiku naan evvalavu top-up panna mudiyum?,top_up_limits,Neutral,Low
2257,Do top-ups have limits?,Top-up ku limits irukka?,top_up_limits,Neutral,Low
2258,Is there a limit to how much I can top up?,Naan evvalavu top-up panna mudiyum engiratharku ethuvum limit irukka?,top_up_limits,Neutral,Low
2259,Please tell me the limit to topping-up.,Please enakku top-up limit ah sollunga.,top_up_limits,Neutral,Low
2260,Do top-up limits exist?,Top-up limits irukka?,top_up_limits,Neutral,Low
2261,I would like to know how much I can top-up.,Naan evvalavu top-up panna mudiyum nu therinjuka virumburen.,top_up_limits,Neutral,Low
2262,Whats the limit on my top up,Enoda top-up limit enna?,top_up_limits,Neutral,Low
2263,Are there any top-up limits that I must follow?,Naan follow panna vendiya top-up limits ethuvum irukka?,top_up_limits,Neutral,Low
2264,Can I top-up any amount I wish on any given day?,Entha naalaayirunthalum naan virumbina amount ah top-up panna mudiyuma?,top_up_limits,Neutral,Low
2265,Is topping up unlimited?,Top-up panna limit illaiya?,top_up_limits,Neutral,Low
2266,What is the highest amount of top ups I'm allowed?,Naan panna koodiya maximum top-up amount evvalavu?,top_up_limits,Neutral,Low
2267,is there a limit for top up?,Top-up panna limit irukka?,top_up_limits,Neutral,Low
2268,Can I set my own top-up limit?,Enoda top-up limit ah naane set panna mudiyuma?,top_up_limits,Neutral,Low
2269,What are the rules for a top-up?,Top-up pannuvatharkana rules enna?,top_up_limits,Neutral,Low
2270,How often can I top up?,Naan evvalavu adikkadi top-up panna mudiyum?,top_up_limits,Neutral,Low
2271,What is the highest amount I can top-up?,Naan top-up seiyakkudiya athigoodiya amount evvalavu?,top_up_limits,Neutral,Low
2272,What is the most that I can top-up to a card?,Oru card-ku naan top-up seiyakkudiya athigoodiya amount evvalavu?,top_up_limits,Neutral,Low
2273,What limits are the to top-ups?,Top-up-galuku enna ellaigal ullaana?,top_up_limits,Neutral,Low
2274,How many times can I make a top-up?,Naan ethana thadavai top-up seiya mudiyum?,top_up_limits,Neutral,Low
2275,Whats the max I can top up,Naan top up seiyakkudiya max alavu enna?,top_up_limits,Neutral,Low
2276,What is the maximum top up?,Athigoodiya top up alavu enna?,top_up_limits,Neutral,Low
2277,What is the top-up limit for my card?,Enoda card-kaana top-up limit enna?,top_up_limits,Neutral,Low
2278,Tell me if there is a top-up limit.,Top-up limit ethum irukiratha nu enakku sollunga.,top_up_limits,Neutral,Low
2279,What number of times can I top-up?,Ethana thadavai top-up panna anumathi iruku?,top_up_limits,Neutral,Low
2280,is there a limit to top up,Top up seiyurathuku limit ethum irukitha?,top_up_limits,Neutral,Low
2281,What's the maximum amount I can top up my card with please?,"Dayavu seidhu sollunga, enoda card-la naan top up seiyakkudiya max amount evvalavu?",top_up_limits,Neutral,Low
2282,How can I information on my limit for top-ups?,Enoda top-up limit pathina details-a naan eppadi edukalam?,top_up_limits,Neutral,Low
2283,It seems I need to get information on limits for top-ups.,Top-up limits pathina details naan vaanga vendum pola theriyuthu.,top_up_limits,Neutral,Low
2284,Are there any top-up limits involved?,Ithula ethavathu top-up limits iruka?,top_up_limits,Neutral,Low
2285,What is my top-up limit?,Enoda top-up limit evlo?,top_up_limits,Neutral,Low
2286,Are there limits with top-up?,Top-up seiyurathuku limits iruka?,top_up_limits,Neutral,Low
2287,What is the max top-up?,Max top-up evvalavu?,top_up_limits,Neutral,Low
2288,What is your maximum top up limit per day?,Oru naalaiki ungaloda maximum top up limit evvalavu?,top_up_limits,Neutral,Low
2289,"I need to add a serious amount of cash to my card, how do I do that?","Enoda card-la oru periya amount add pannanum, athai naan eppadi seiyurathu?",top_up_limits,Neutral,Low
2290,Tell me about the limit for top ups.,Top ups-kaana limit pathi enakku sollunga.,top_up_limits,Neutral,Low
2291,Is there a limit to my top-up?,Enoda top-up-ku limit ethum irukitha?,top_up_limits,Neutral,Low
2292,Is there a topping up limit?,Top up seiyurathuku limit iruka?,top_up_limits,Neutral,Low
2293,Can I create my own top-up limit?,Enoda own top-up limit-a naan create panna mudiyuma?,top_up_limits,Neutral,Low
2294,Can I top up?,Naan top up panna mudiyuma?,top_up_limits,Neutral,Low
2295,How much could I top up?,Naan evvalavu top up panna mudiyum?,top_up_limits,Neutral,Low
2296,How many top-ups can be approved?,Ethana top-ups approve panna mudiyum?,top_up_limits,Neutral,Low
2297,What is the top-up limit?,Top-up limit enna?,top_up_limits,Neutral,Low
2298,Do you limit my top-offs?,Enoda top-up-galai neenga limit panreengala?,top_up_limits,Neutral,Low
2299,Is the top-up amount unlimited?,Top-up amount-ku limit illaiya?,top_up_limits,Neutral,Low
2300,How many top-ups can I use?,Naan ethana top-ups use panna mudiyum?,top_up_limits,Neutral,Low
2301,Is there a maximum for top-ups?,Top-ups-ku maximum limit ethum irukitha?,top_up_limits,Neutral,Low
2302,Will you set a limit to my top-up?,Enoda top-up-ku neenga limit set pannuveengala?,top_up_limits,Neutral,Low
2303,Is there a top-up limit?,Top-up limit ethum irukitha?,top_up_limits,Neutral,Low
2304,How often am I able to top-up?,Naan ethana thadavai top-up panna mudiyum?,top_up_limits,Neutral,Low
2305,Can someone please tell me how much I can top-up?,Naan evvalavu top-up panna mudiyum nu yaaravathu dayavu seidhu sollalaama?,top_up_limits,Neutral,Low
2306,What is the maximum for top-ups?,Top-ups-kaana maximum alavu enna?,top_up_limits,Neutral,Low
2307,Do you have any top-up limits?,Ungalitta ethavathu top-up limits iruka?,top_up_limits,Neutral,Low
2308,Do top-ups have a limit?,Top-ups-ku limit iruka?,top_up_limits,Neutral,Low
2309,Can I top up any amount?,Naan entha amount-ayum top up panna mudiyuma?,top_up_limits,Neutral,Low
2310,Can I use as many top-ups as I want?,Naan virumbina alavu top-ups use panna mudiyuma?,top_up_limits,Neutral,Low
2311,Do I need to use a limit on top-ups?,Naan top-upgaluku oru ellaiye payanpadutha venduma?,top_up_limits,Neutral,Low
2312,What amount can I top-up?,Naan evvalavu amount top-up seyya mudiyum?,top_up_limits,Neutral,Low
2313,Can you tell me the limit for top ups?,Top-upgalukana ellaiye enakku solla mudiyuma?,top_up_limits,Neutral,Low
2314,I need someone to assist me with explaining how much I can top-up.,Naan evvalavu top-up seyya mudiyum enbathai vilakka enakku oruvarin uthavi thevai.,top_up_limits,Neutral,Low
2315,What is the most I can top-up?,Naan top-up seyyakkudiya athigabatsha amount evvalavu?,top_up_limits,Neutral,Low
2316,Is there a limit for top ups?,Top-upgaluku ethavathu ellai irukitha?,top_up_limits,Neutral,Low
2317,What is the max I can top up?,Naan top-up seyya kudiya max alavu enna?,top_up_limits,Neutral,Low
2318,How often can I top up my account?,Enoda account-ai naan evvalavu adikkadi top-up seyya mudiyum?,top_up_limits,Neutral,Low
2319,What's the amount that I can top-up?,Naan top-up seyya kudiya amount evvalavu?,top_up_limits,Neutral,Low
2320,Do you limit my top-ups?,Enoda top-upgaluku neenga ellai vithikirigala?,top_up_limits,Neutral,Low
2321,is there a limit on top ups,Top-upgaluku ellai irukitha?,top_up_limits,Neutral,Low
2322,What is the top-up limit on my cards?,Enoda attaikalil ulla top-up ellai evvalavu?,top_up_limits,Neutral,Low
2323,What's my limit for topping up?,Top-up seivatharkana enoda ellai enna?,top_up_limits,Neutral,Low
2324,what are limits to top up,Top-up seivatharkana ellaigal enna?,top_up_limits,Neutral,Low
2325,Is there any amount in which I would get cut off from topping up?,Naan top-up seivathai niruthuvatharku ethavathu amount ellai irukitha?,top_up_limits,Neutral,Low
2326,How much is the limit for top-ups?,Top-upgalukana ellai evvalavu?,top_up_limits,Neutral,Low
2327,How much can I top up on my card?,Enoda card-la naan evvalavu top-up seyya mudiyum?,top_up_limits,Neutral,Low
2328,limits on top ups,Top-upgalukana ellaigal,top_up_limits,Neutral,Low
2329,What is the daily limit on my card?,Enoda card-oda thinasari ellai evvalavu?,top_up_limits,Neutral,Low
2330,What's the top-up limit?,Top-up ellai enna?,top_up_limits,Neutral,Low
2331,Why did I only receive a partial amount of what I tried to withdraw?,Naan edukka muyandra thogaiyil oru paguthiyai mathiram naan yen petren?,wrong_amount_of_cash_received,Neutral,Medium
2332,my atm transaction was wrong,Enoda atm transaction thavaraga irunthathu,wrong_amount_of_cash_received,Neutral,Medium
2333,"why did i only get Rs 20,000.00","Enakku yen Rs 20,000.00 mathiram kidaithathu?",wrong_amount_of_cash_received,Neutral,Medium
2334,Why is my cash request and the amount I received different?,Naan koriya panamum enakku kidaitha thogaiyum yen verupadukinrana?,wrong_amount_of_cash_received,Neutral,Medium
2335,"I tried to withdraw Rs 100,000, all it gave me was Rs 20,000.","Naan Rs 100,000 edukka muyandren, aana athu enakku Rs 20,000 mathiram thaan thanthathu.",wrong_amount_of_cash_received,Neutral,Medium
2336,The ATM didn't give me enough money.,ATM enakku pothiya panathai tharavillai.,wrong_amount_of_cash_received,Neutral,Medium
2337,When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.,Indru naan cash edukka sendrapothu ATM enakku thavarana amount-ai thanthathu. Aana app-il athiga amount kattukirathu.,wrong_amount_of_cash_received,Neutral,Medium
2338,I didn't get the all the cash i wanted from the atm,Atm-il irunthu naan virumbiya mulu panamum enakku kidaikkala,wrong_amount_of_cash_received,Neutral,Medium
2339,"I received Rs 20,000 but I entered Rs 100,000","Naan Rs 100,000 enter seythen aana enakku Rs 20,000 thaan kidaithathu",wrong_amount_of_cash_received,Neutral,Medium
2340,"Hi, I used an ATM today to take money out of my account, but the amount it gave me is not the amount I requested. What should I do?","Vanakkam, enoda kanakkilirunthu cash eduppatharkaga indru ATM ondrai payanpaduthen, aana athu thantha amount naan koriya amount illai. Naan enna seyya vendum?",wrong_amount_of_cash_received,Neutral,Medium
2341,Did a WD earlier at an ATM.  The amount showing in the App is more than I got though.,Munnathaga ATM-il cash eduthen. Aana App-il kattapadum amount enakku kidaithathai vida athigamaga ullathu.,wrong_amount_of_cash_received,Neutral,Medium
2342,I didn't get the correct amount of money from the ATM machine,ATM iyandhirathilirunthu enakku sariyana amount kidaikkala,wrong_amount_of_cash_received,Neutral,Medium
2343,Some cash was missing at ATM.,ATM-il sila cash kuraivaga irunthathu.,wrong_amount_of_cash_received,Neutral,Medium
2344,I didn't get all the cash I asked for,Naan ketta mulu panamum enakku kidaikkala,wrong_amount_of_cash_received,Neutral,Medium
2345,"I tried to withdraw Rs 100,000 but only got Rs 20,000. What happened?","Naan Rs 100,000 edukka muyandren aana Rs 20,000 mathiram thaan kidaithathu. Enna nadanthathu?",wrong_amount_of_cash_received,Neutral,Medium
2346,"how come when i asked for Rs 100,000 it only gave me Rs 20,000.00 in the app","Naan Rs 100,000 ketta pothu enakku Rs 20,000.00 mathiram thaan kidaithathu eppadi?",wrong_amount_of_cash_received,Neutral,Medium
2347,"Asked for Rs 100,000 but only got Rs 20,000. Why would this happen?","Rs 100,000 ketten aana Rs 20,000 mathiram thaan kidaithathu. Ithu yen nadanthirukkum?",wrong_amount_of_cash_received,Neutral,Medium
2348,"I wanted to withdraw Rs 100,000 from the ATM but I only got Rs 20,000","Naan ATM-il irunthu Rs 100,000 edukka virumbinen aana enakku Rs 20,000 mathiram thaan kidaithathu",wrong_amount_of_cash_received,Neutral,Medium
2349,I got less money than I asked for.,Naan ketthathai vida kuraivana paname enakku kidaithathu.,wrong_amount_of_cash_received,Neutral,Medium
2350,"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.","Hi, panathai thirumba pera please enakku uthavunggal. Naan ATM-il irunthu cash eduthen, aana enakku thavarana amount kidaithathu. App-il ennidaminru vasulikapatta amount kattukirathu.",wrong_amount_of_cash_received,Neutral,Medium
2351,The cash I wanted wasn't there.,Enaku thevaiyana kaasu anga irukala.,wrong_amount_of_cash_received,Neutral,Medium
2352,I requested a higher amount for my cash withdrawal,Naan kaasu edukka koodiya thogayai kettirunthen.,wrong_amount_of_cash_received,Neutral,Medium
2353,The amount of cash I received did not match the amount I requested,Enaku kidaicha kaasu naan ketta thogaiku sariya irukala.,wrong_amount_of_cash_received,Neutral,Medium
2354,The ATM didn't give me the full requested amount,ATM naan ketta mulu thogayaiyum tharala.,wrong_amount_of_cash_received,Neutral,Medium
2355,The amount of cash I received was not the full amount,Enaku kidaicha kaasu mulu thogaiya irukala.,wrong_amount_of_cash_received,Neutral,Medium
2356,How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,"Naan epdi kaasai thirumba kepathu? Aana ATM enaku pilayana thogayai thanthuttu, account la kaasu eduthuttu...",wrong_amount_of_cash_received,Neutral,Medium
2357,"I was only given Rs 20,000 after trying to withdraw Rs 100,000","Naan 100,000 rubai edukka muyandra pothu enaku 20,000 rubai mattum thaan kidaichathu.",wrong_amount_of_cash_received,Neutral,Medium
2358,I received less cash than the amount I specified in the ATM.,ATM la naan kurippitta thogayai vida koraivana kaasu thaan enaku kidaichathu.,wrong_amount_of_cash_received,Neutral,Medium
2359,"I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for Rs 100,000 but I only got Rs 80,000.  Is there any way we can solve this problem?","Naan innaiku kalaila ATM ku ponen, aana enaku naan ketta mulu panamum kidaikala nguratha ippo thaan gavanichen. En account la 100,000 rubai edukapatatha nenaikuren, aana enaku 80,000 rubai mattum thaan kidaichathu. Intha prachinayai theerka ethachum vali iruka?",wrong_amount_of_cash_received,Neutral,Medium
2360,I got less cash than what I specified at the ATM.,ATM la naan kurippittatha vida koraivana kaasu thaan enaku kidaichathu.,wrong_amount_of_cash_received,Neutral,Medium
2361,Why did I not get the amount of money I requested?,Naan ketta cash enaku yen kidaikala?,wrong_amount_of_cash_received,Neutral,Medium
2362,"I'm at the ATM right now and it only allowed me to withdraw Rs 10,000 instead of my requested Rs 30,000. What's going on? How can I fix this?","Naan ippo ATM la iruken, naan ketta 30,000 rubaiku bathila 10,000 rubai mattum thaan edukka anumathichathu. Enna nadakuthu? Ithai naan epdi sari seiyathu?",wrong_amount_of_cash_received,Neutral,Medium
2363,"I got Rs 20,000 when I should've gotten Rs 100,000","Enaku 100,000 rubai kidaichiruka vendiya idathula 20,000 rubai mattum thaan kidaichathu.",wrong_amount_of_cash_received,Neutral,Medium
2364,How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,"Kaasai thirumba kepadhu eppadi? ATM thappaana amount kudutha, aana correct amount-a thaan account-la irundhu eduthuttu...",wrong_amount_of_cash_received,Neutral,Medium
2365,I didn't receive the amount of cash I requested for the ATM.,ATM la naan ketta kaasu enaku kidaikala.,wrong_amount_of_cash_received,Neutral,Medium
2366,my cash balance less than what I thought,Enoda kaasu balance naan nenachatha vida koraiva iruku.,wrong_amount_of_cash_received,Neutral,Medium
2367,It didn't give me my cash,Athu enaku en kaasai tharala.,wrong_amount_of_cash_received,Neutral,Medium
2368,It kept my cash,Athu en kaasai vachukichu.,wrong_amount_of_cash_received,Neutral,Medium
2369,"I only got Rs 20,000 of the Rs 100,000 that I attempted to withdraw.","Naan edukka muyandra 100,000 rubaila 20,000 rubai mattum thaan enaku kidaichathu.",wrong_amount_of_cash_received,Neutral,Medium
2370,"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.","Vanakkam, naan innaiku ATM la irunthu konjam cash eduthen. ATM enaku pilayana thogayai thanthuku, apram app la naan eduthatha vida kooduthalaana thogayai kaatuthu.",wrong_amount_of_cash_received,Neutral,Medium
2371,"I tried taking out Rs 30,000 from the ATM just now and it only gave me Rs 10,000. Why would it do that? I need the Rs 30,000 now!","Naan ippo thaan ATM la irunthu 30,000 rubai edukka muyandren, aana athu enaku 10,000 rubai mattum thaan thanthathu. Athu yen apdi senjathu? Enaku ippo 30,000 rubai thevai!",wrong_amount_of_cash_received,Negative,Medium
2372,"HELP! I tried to get cash and it gave me some, but not the right amount!","Help pannunga! Naan kaasu edukka muyandren, athu konjam thanthathu, aana sariyana amount illai!",wrong_amount_of_cash_received,Negative,Medium
2373,"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?","ATM enaku sariyana alavu kaasai tharala, aana en app naan edukka nenacha unmayana thogayai kaatuthu athanala thaan call panren. En panathai thirumba pera naan enna seiya vendum?",wrong_amount_of_cash_received,Neutral,Medium
2374,Why didn't I receive the right amount of cash?,Enaku yen sariyana alavu kaasu kidaikala?,wrong_amount_of_cash_received,Neutral,Medium
2375,Why didn't I receive the right amount of cash at the ATM?,ATM la enaku yen sariyana alavu kaasu kidaikala?,wrong_amount_of_cash_received,Neutral,Medium
2376,I received the wrong amount of cash back,Enaku pilayana alavu kaasu thirumba kidaichathu.,wrong_amount_of_cash_received,Neutral,Medium
2377,"Why did I only get Rs 20,000 now the full amount I wanted?","Enaku yen 20,000 rubai mattum thaan kidaichathu, naan ketta mulu thogaiyum kidaikala?",wrong_amount_of_cash_received,Neutral,Medium
2378,The amount of cash I selected to withdraw is different than what I received.,Naan edukka select panna kaasu enaku kidaichatha vida vera mathiri iruku.,wrong_amount_of_cash_received,Neutral,Medium
2379,What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,"Kaasai thirumba pera naan enna seiya vendum? ATM naan kettathuku pilayana thogayai thanthathu, aana app sariyana thogayai kaatuthu.",wrong_amount_of_cash_received,Neutral,Medium
2380,What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,Kaasai thirumba ketka naan enna seiya vendum? ATM unmayila enaku pilayana thogayai thanthathu. Aana app la naan sariyana thogayai thaan select pannen.,wrong_amount_of_cash_received,Neutral,Medium
2381,I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though that's not what I got.,"ATM enaku pilayana thogayai thanthathu. Intha nelayila naan epdi kaasai thirumba kepathu? Enaku kidaichathu athuva illanalum, app naan ketta thogayai kaatuthu.",wrong_amount_of_cash_received,Neutral,Medium
2382,"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?","Naan pothuva ATM use panrathilla, aana innaiku avasarama irunthathaala konjam kaasu edukka vendiyirunthathu. ATM enaku pilayana alavu panathai thanthathu, ippo en app kaata vendiya sariyana thogayai kaatala. Naan enna seiyurathu?",wrong_amount_of_cash_received,Neutral,Medium
2383,I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,Innaiku ATM la irunthu enaku pilayana alavu kaasu kidaichathu. Athu naan kettatha vida athigama irunthathu. Naan ippo enna seiyurathu?,wrong_amount_of_cash_received,Neutral,Medium
2384,"ATM is broken. It did not give me the full amount (Rs 30,000.)  I'm standing here with only Rs 10,000 and it's telling me it gave me Rs 30,000. I need assistance now!","ATM paluthadaithullathu. Athu enaku mulu thogayaiyum (30,000 rubai) tharala. Naan verum 10,000 rubaiyodu inge nirkiren, aana athu enaku 30,000 rubai thanthatha kaatuthu. Enaku ippo uthavi thevai!",wrong_amount_of_cash_received,Negative,High
2385,Why didn't the ATM give me all my money,ATM yen en mulu panathaiyum tharala?,wrong_amount_of_cash_received,Neutral,Medium
2386,I did not get the right amount of cash from the ATM.,ATM la irunthu enaku sariyana alavu kaasu kidaikala.,wrong_amount_of_cash_received,Neutral,Medium
2387,Why did I get less from the ATM?,ATM la irunthu enaku yen koraiva kidaichathu?,wrong_amount_of_cash_received,Neutral,Medium
2388,"The ATM only gave me Rs 10,000 when I withdrew Rs 30,000. What do I do?","Naan 30,000 rubai eduthapothu ATM enaku 10,000 rubai mattum thaan thanthathu. Naan enna seiyurathu?",wrong_amount_of_cash_received,Neutral,Medium
2389,Machines make mistakes too! The ATM gave me the wrong amount of money. Too much!,Machine um thappu seiyum! ATM enaku pilayana alavu panathai thanthathu. Romba athigam!,wrong_amount_of_cash_received,Neutral,Medium
2390,I could only take the amount of money that was available to me which was less then I expected.,"Enaku kidaika koodiyatha iruntha panathai mattum thaan ennala edukka mudinjathu, athu naan ethirparthatha vida koraiva irunthathu.",wrong_amount_of_cash_received,Neutral,Medium
2391,I was given less cash then I wanted.,Naan kettatha vida kuraivaana kaasu thaan enakku tharappattathu.,wrong_amount_of_cash_received,Neutral,Medium
2392,"Hello, I didn't receive the right amount on my ATM transaction,  the app shows the correct amount how can we fix this","Hello, enoda ATM transaction-la enakku sariyaana amount kidaikkala, aana app-la sariyaana amount kaattuthu, ithai naanga eppadi sari seiyurathu?",wrong_amount_of_cash_received,Neutral,Medium
2393,I did not receive my full withdrawal amount,Naan withdrawal panna muzhu thogaiyum enakku kidaikkala.,wrong_amount_of_cash_received,Neutral,Medium
2394,I received a different amount of cash than what I entered.,Naan enter panna amount-ai vida vera amount thaan enakku kidachathu.,wrong_amount_of_cash_received,Neutral,Medium
2395,"I only received Rs 20,000, but I requested Rs 100,000.","Enakku 20,000 rupees mattum thaan kidachathu, aana naan 100,000 rupees kettuthen.",wrong_amount_of_cash_received,Neutral,Medium
2396,"Help, your app is showing a larger WD than I actually did earlier at an ATM.","Help pannunga, naan munnaadi ATM-la eduthatha vida kooduthalaana amount-ai unga app kaattuthu.",wrong_amount_of_cash_received,Neutral,Medium
2397,"I think something went wrong, I didn't get the right amount.","Yetho thavaru nadanthuttuthu nu nenaikkiren, enakku sariyaana amount kidaikkala.",wrong_amount_of_cash_received,Neutral,Medium
2398,What do I do if I got the wrong amount at the ATM?,ATM-la thavarana amount kidacha naan enna seiyanum?,wrong_amount_of_cash_received,Neutral,Medium
2399,I did not receive the right amount of cash I requested,Naan ketta sariyaana alavu kaasu enakku kidaikkala.,wrong_amount_of_cash_received,Neutral,Medium
2400,I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,"Inniku kaalai ATM-la irunthu konjam cash edukka muyansithen, aana thavarana amount thaan kidachathu. Account-la pothumaana cash irukkunu unga app kaattuthu. Enna thavaru nu yaaravathu solla mudiyuma?",wrong_amount_of_cash_received,Neutral,Medium
2401,What happens if the ATM doesn't give the right amount of money?,ATM sariyaana alavu cash tharalana enna nadakkum?,wrong_amount_of_cash_received,Neutral,Low
2402,I asked for more cash than what was received,Kidachatha vida kooduthalaana kaasu thaan naan kettuthen.,wrong_amount_of_cash_received,Neutral,Medium
2403,"Why can't I take Rs 100,000 out","Ennala yen 100,000 rupees-a edukka mudiyama irukku?",wrong_amount_of_cash_received,Neutral,Medium
2404,"I requested Rs 100,000 but only got Rs 20,000","Naan 100,000 rupees ketten aana 20,000 rupees mattum thaan kidachathu.",wrong_amount_of_cash_received,Neutral,Medium
2405,"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?","Naan ATM-la irunthu kaasu eduthen, aana yetho thavaru nadanthurukanum. Naan edutha sariyaana amount-ai enoda account kaattuthu, aana ATM enakku antha amount-ai tharala. Enoda panatha naan eppadi thirumba peruvathu?",wrong_amount_of_cash_received,Neutral,Medium
2406,I tried withdrawing but my cash is not showing up?,Naan cash edukka muyansithen aana enoda kaasu varalaye?,wrong_amount_of_cash_received,Neutral,Medium
2407,I was not able to receive the correct amount of cash.,Ennala sariyaana alavu kaasai pera mudiyala.,wrong_amount_of_cash_received,Neutral,Medium
2408,I didn't receive the correct amount of cash,Enakku sariyaana alavu kaasu kidaikkala.,wrong_amount_of_cash_received,Neutral,Medium
2409,I did not get enough cash,Enakku pothumaana kaasu kidaikkala.,wrong_amount_of_cash_received,Neutral,Medium
2410,"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?","Inniku kaalai ATM-la irunthu konjam cash edukka muyansithen, aana enakku thevaiyaana alavu kaasai pera mudiyala. Naan edukka muyansicha amount kazhikkappattuttuthu nu app-la kaattuthu, aana ennada cash illai. Ithukku naan enna seiyurathu?",wrong_amount_of_cash_received,Neutral,Medium
2411,The ATM is showing it gave me the money I requested but I didn't get that amount.,"Naan ketta panatha enakku thanthuttatha ATM kaattuthu, aana enakku antha amount kidaikkala.",wrong_amount_of_cash_received,Neutral,Medium
2412,The correct amount of cash was not received.,Sariyaana alavu kaasu kidaikkala.,wrong_amount_of_cash_received,Neutral,Medium
2413,I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,"Enakku ippo romba kobama irukku! Naan ATM-ku ponen, naan edukka choose panna sariyaana alavu cash enakku kidaikkala. Ithu eppadi nadakkalam? Enakku enoda cash thevai, athai naan evvalavu seekkiram pera mudiyum nu theriya venum!",wrong_amount_of_cash_received,Negative,High
2414,I was given the wrong amount of cash,Enakku thavarana alavu kaasu tharappattathu.,wrong_amount_of_cash_received,Neutral,Medium
2415,The atm didn't give me all my cash,ATM enoda ella kaasaiyum enakku tharala.,wrong_amount_of_cash_received,Neutral,Medium
2416,"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??","Naan ketta ella panamum enakku yen kidaikkala? Enoda account-la ulla ella kaasaiyum ketten, aana enakku paathi thaan kidachathu. Athu yen??",wrong_amount_of_cash_received,Neutral,Medium
2417,I did not ask for the amount of cash that I received.,Enakku kidacha alavu kaasai naan ketkala.,wrong_amount_of_cash_received,Neutral,Medium
2418,"Got only Rs 20,000 when I tried to withdraw Rs 100,000.","100,000 rupees edukka muyansicha pothu 20,000 rupees mattum thaan kidachathu.",wrong_amount_of_cash_received,Neutral,Medium
2419,The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,ATM-la irunthu enakku kidachatha vida miga kooduthalaana panatha petrathaa app kaattuthu. Ithu inniku munnaadi nadanthathu.,wrong_amount_of_cash_received,Neutral,Medium
2420,The ATM gave me less cash than requested,ATM kettatha vida kuraivaana kaasai thaan enakku thanthathu.,wrong_amount_of_cash_received,Neutral,Medium
