id,text_en,text,category,sentiment,priority
2342,I didn't get the correct amount of money from the ATM machine,ATM එකෙන් මට හරි සල්ලි ගාණ ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2343,Some cash was missing at ATM.,ATM එකේදි cash ටිකක් missing.,wrong_amount_of_cash_received,Neutral,Medium
2344,I didn't get all the cash I asked for,මම ඉල්ලපු cash ඔක්කොම ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2345,"I tried to withdraw Rs 100,000 but only got Rs 20,000. What happened?","මම Rs 100,000ක් withdraw කරන්න හැදුවා ඒත් Rs 20,000ක් විතරයි ලැබුණේ. මොකද වුණේ?",wrong_amount_of_cash_received,Neutral,Medium
2346,"how come when i asked for Rs 100,000 it only gave me Rs 20,000.00 in the app","මම Rs 100,000ක් ඉල්ලද්දි ඇප් එකේ Rs 20,000ක් විතරක් දුන්නේ කොහොමද",wrong_amount_of_cash_received,Neutral,Medium
2347,"Asked for Rs 100,000 but only got Rs 20,000. Why would this happen?","Rs 100,000ක් ඉල්ලුවා ඒත් Rs 20,000ක් විතරයි ලැබුණේ. ඇයි මෙහෙම වුණේ?",wrong_amount_of_cash_received,Neutral,Medium
2348,"I wanted to withdraw Rs 100,000 from the ATM but I only got Rs 20,000","මම ATM එකෙන් Rs 100,000ක් withdraw කරගන්න ඕන වුණා ඒත් Rs 20,000ක් විතරයි ලැබුණේ",wrong_amount_of_cash_received,Neutral,Medium
2349,I got less money than I asked for.,මම ඉල්ලුවට වඩා අඩුවෙන් සල්ලි ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2350,"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.","හලෝ, cash back එකක් request කරන්න මට උදව් කරන්න. මම ATM එකෙන් සල්ලි withdraw කළා, ඒත් වැරදි ගාණක් ලැබුණා. ඇප් එකේ මට charge කරපු ගාණ පෙන්නනවා.",wrong_amount_of_cash_received,Neutral,Medium
2351,The cash I wanted wasn't there.,මට ඕන කරපු cash එතන තිබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2352,I requested a higher amount for my cash withdrawal,මගේ cash withdrawal එකට වැඩි ගාණක් ඉල්ලුවා,wrong_amount_of_cash_received,Neutral,Medium
2353,The amount of cash I received did not match the amount I requested,මට ලැබුණු cash ගාණ මම ඉල්ලුව ගාණට match වුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2354,The ATM didn't give me the full requested amount,ATM එකෙන් මට ඉල්ලූ මුළු ගාණ ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2355,The amount of cash I received was not the full amount,මට ලැබුණු cash ගාණ මුළු ගාණ නෙවෙයි,wrong_amount_of_cash_received,Neutral,Medium
2356,How can I request cash back? The ATM just gave me the wrong amount that I've been charged though...,cash back එකක් කොහොමද request කරන්නේ? ATM එකෙන් මට charge කරපු ගාණ නෙවෙයි වැරදි ගාණක් දුන්නා...,wrong_amount_of_cash_received,Neutral,Medium
2357,"I was only given Rs 20,000 after trying to withdraw Rs 100,000","Rs 100,000ක් withdraw කරන්න හදලා මට Rs 20,000ක් විතරයි ලැබුණේ",wrong_amount_of_cash_received,Neutral,Medium
2358,I received less cash than the amount I specified in the ATM.,ATM එකේදි මම specify කරපු ගාණට වඩා අඩු cash ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2359,"I went tot the ATM earlier today and didn't realize this till now but I did not get all the money I requested.  I believe my account was charged for Rs 100,000 but I only got Rs 80,000.  Is there any way we can solve this problem?","අද මම ATM එකට ගියා, දැන් තමයි තේරුණේ මට ඕන ගාණට cash ලැබුණේ නැහැ කියලා. Rs 100,000ක් මගේ account එකෙන් charge වෙලා ඇති ඒත් Rs 80,000ක් විතරයි ලැබුණේ. මේ ප්‍රශ්නේ විසඳගන්න විදියක් තියෙනවද?",wrong_amount_of_cash_received,Neutral,Medium
2360,I got less cash than what I specified at the ATM.,ATM එකේදි මම specify කරපු ගාණට වඩා අඩු cash ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2361,Why did I not get the amount of money I requested?,මම ඉල්ලුව ගාණ මට ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2362,"I'm at the ATM right now and it only allowed me to withdraw Rs 10,000 instead of my requested Rs 30,000. What's going on? How can I fix this?","මම දැන් ATM එකේ ඉන්නවා, ඉල්ලුවේ Rs 30,000ක් ඒත් Rs 10,000ක් විතරක් withdraw කරන්න ඉඩ දුන්නා. මොකද වෙන්නේ? මේක හදාගන්නේ කොහොමද?",wrong_amount_of_cash_received,Neutral,Medium
2363,"I got Rs 20,000 when I should've gotten Rs 100,000","මට Rs 20,000ක් ලැබුණා, Rs 100,000ක් ලැබෙන්න ඕන වුණා",wrong_amount_of_cash_received,Neutral,Medium
2364,How can I request cash back? The ATM gave me the wrong amount that I've been charged though...,cash back එකක් කොහොමද request කරන්නේ? ATM එකෙන් මට charge කරපු ගාණ නෙවෙයි වැරදි ගාණක් දුන්නා...,wrong_amount_of_cash_received,Neutral,Medium
2365,I didn't receive the amount of cash I requested for the ATM.,ATM එකෙන් මම ඉල්ලුව cash ගාණ ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2366,my cash balance less than what I thought,මගේ cash balance එක මම හිතුවට වඩා අඩුයි,wrong_amount_of_cash_received,Neutral,Medium
2367,It didn't give me my cash,ඒක මට cash දුන්නේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2368,It kept my cash,මගේ cash එක තියාගත්තා,wrong_amount_of_cash_received,Neutral,Medium
2369,"I only got Rs 20,000 of the Rs 100,000 that I attempted to withdraw.","මම withdraw කරන්න හැදුව Rs 100,000න් Rs 20,000ක් විතරයි ලැබුණේ.",wrong_amount_of_cash_received,Neutral,Medium
2370,"Hi, I draw out some money from the ATM today. The ATM has given me wrong amount and the application is displaying more amount than i withdraw.","හලෝ, අද මම ATM එකෙන් සල්ලි ටිකක් draw කළා. ATM එකෙන් වැරදි ගාණක් දීලා තියෙනවා, application එකේ මම withdraw කරපු ගාණට වඩා වැඩි ගාණක් පෙන්නනවා.",wrong_amount_of_cash_received,Neutral,Medium
2371,"I tried taking out Rs 30,000 from the ATM just now and it only gave me Rs 10,000. Why would it do that? I need the Rs 30,000 now!","දැන් මම ATM එකෙන් Rs 30,000ක් ගන්න හැදුවා ඒත් Rs 10,000ක් විතරයි ලැබුණේ. ඇයි එහෙම වුණේ? මට දැන්ම Rs 30,000 ඕනේ!",wrong_amount_of_cash_received,Negative,Medium
2372,"HELP! I tried to get cash and it gave me some, but not the right amount!","උදව් කරන්න! මම cash ගන්න හැදුවා, ටිකක් ලැබුණා, ඒත් හරි ගාණ නෙවෙයි!",wrong_amount_of_cash_received,Negative,Medium
2373,"I am calling because the ATM didn't give me the right amount of cash, but my app shows the actual amount I wanted to withdraw. What should I do to get my money back?","මම call කරන්නේ ATM එකෙන් හරි cash ගාණ නොදුන්න නිසා, ඒත් මගේ ඇප් එකේ මම withdraw කරන්න ඕන කරපු ඇත්ත ගාණ පෙන්නනවා. මගේ සල්ලි ආපහු ගන්න මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2374,Why didn't I receive the right amount of cash?,මට හරි cash ගාණ ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2375,Why didn't I receive the right amount of cash at the ATM?,ATM එකෙන් මට හරි cash ගාණ ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2376,I received the wrong amount of cash back,මට වැරදි ගාණක cash back ලැබුණා,wrong_amount_of_cash_received,Neutral,Medium
2377,"Why did I only get Rs 20,000 now the full amount I wanted?","මම ඉල්ලුව මුළු ගාණ නෙවෙයි Rs 20,000ක් විතරයි දැන් ලැබුණේ ඇයි?",wrong_amount_of_cash_received,Neutral,Medium
2378,The amount of cash I selected to withdraw is different than what I received.,withdraw කරන්න select කරපු cash ගාණ මට ලැබුණු ගාණට වෙනස්.,wrong_amount_of_cash_received,Neutral,Medium
2379,What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,cash back එකක් ගන්න මම මොකද කරන්න ඕනේ? ATM එකෙන් මම ඉල්ලුව ගාණ නෙවෙයි වැරදි ගාණක් දුන්නා ඒත් ඇප් එකේ ගාණ හරි කියලා පෙන්නනවා.,wrong_amount_of_cash_received,Neutral,Medium
2380,What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,cash back එකක් request කරන්න මම මොකද කරන්න ඕනේ? ATM එකෙන් ඇත්තටම වැරදි ගාණක් දුන්නා. ඇප් එකේ මම select කළේ හරි ගාණ.,wrong_amount_of_cash_received,Neutral,Medium
2381,I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though that's not what I got.,ATM එකෙන් මට වැරදි ගාණක් දුන්නා. දැන් cash back එකක් request කරන්නේ කොහොමද? ඇප් එකේ මම ඇත්තටම ඉල්ලුව ගාණ පෙන්නනවා ඒත් ඒක නෙවෙයි මට ලැබුණේ.,wrong_amount_of_cash_received,Neutral,Medium
2382,"I normally don't use ATMs, but I was in a rush today and had to withdraw some cash. The ATM gave me the wrong amount of money and now my app is not showing the same amount as it should. What do I do?","සාමාන්‍යයෙන් මම ATM එකක් පාවිච්චි කරන්නේ නෑ, ඒත් අද rush එකේ cash ටිකක් withdraw කරන්න ඕන වුණා. ATM එකෙන් වැරදි සල්ලි ගාණක් දුන්නා, දැන් ඇප් එකේත් හරි ගාණ නෙවෙයි පෙන්නන්නේ. මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2383,I received incorrect amount of cash from an ATM today. It was more than I wanted. What do I do now?,අද මම ATM එකෙන් වැරදි cash ගාණක් ලැබුවා. මම ඕන කළාට වඩා වැඩියි. දැන් මම මොකද කරන්නේ?,wrong_amount_of_cash_received,Neutral,Medium
2384,"ATM is broken. It did not give me the full amount (Rs 30,000.)  I'm standing here with only Rs 10,000 and it's telling me it gave me Rs 30,000. I need assistance now!","ATM එක කැඩිලා. එකේ මුළු ගාණ (Rs 30,000) දුන්නේ නෑ. මම මෙතන ඉන්නේ Rs 10,000ක් විතරක් ගත්තා, ඒත් ඒක කියනවා Rs 30,000ක් දුන්නා කියලා. දැන්ම මට උදව් ඕනේ!",wrong_amount_of_cash_received,Negative,High
2385,Why didn't the ATM give me all my money,ATM එක මට මගේ ඔක්කොම සල්ලි දුන්නේ නැත්තේ ඇයි,wrong_amount_of_cash_received,Neutral,Medium
2386,I did not get the right amount of cash from the ATM.,ATM එකෙන් මට හරි cash ගාණ ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2387,Why did I get less from the ATM?,ATM එකෙන් මට අඩුවෙන් ලැබුණේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2388,"The ATM only gave me Rs 10,000 when I withdrew Rs 30,000. What do I do?","Rs 30,000ක් withdraw කරද්දි ATM එකෙන් Rs 10,000ක් විතරයි දුන්නේ. මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2389,Machines make mistakes too! The ATM gave me the wrong amount of money. Too much!,මැෂින් වලටත් වැරදුනු! ATM එකෙන් වැරදි සල්ලි ගාණක් දුන්නා. ගොඩක් ගාණක්!,wrong_amount_of_cash_received,Neutral,Medium
2390,I could only take the amount of money that was available to me which was less then I expected.,"මට available වුණු ගාණ විතරයි ගන්න පුළුවන් වුණේ, ඒක මම expect කළාට වඩා අඩුයි.",wrong_amount_of_cash_received,Neutral,Medium
2391,I was given less cash then I wanted.,මම ඕන කළාට වඩා අඩුවෙන් cash ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2392,"Hello, I didn't receive the right amount on my ATM transaction,  the app shows the correct amount how can we fix this","හලෝ, මගේ ATM ට්‍රාන්සැක්ෂන් එකට හරි ගාණ ලැබුණේ නෑ, ඇප් එකේ හරි ගාණ පේනවා, මේක කොහොමද හදාගන්නේ",wrong_amount_of_cash_received,Neutral,Medium
2393,I did not receive my full withdrawal amount,මගේ withdrawal එකේ මුළු ගාණ ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2394,I received a different amount of cash than what I entered.,මම දැම්ම ගාණට වඩා වෙනස් cash ගාණක් ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2395,"I only received Rs 20,000, but I requested Rs 100,000.","මට Rs 20,000ක් විතරයි ලැබුණේ, ඒත් මම ඉල්ලුවේ Rs 100,000ක්.",wrong_amount_of_cash_received,Neutral,Medium
2396,"Help, your app is showing a larger WD than I actually did earlier at an ATM.","උදව් කරන්න, ඔයාලගේ ඇප් එකේ මම කලින් ATM එකෙන් කරපු WD එකට වඩා ලොකු ගාණක් පෙන්නනවා.",wrong_amount_of_cash_received,Neutral,Medium
2397,"I think something went wrong, I didn't get the right amount.","මොකක් හරි වැරදියි කියලා හිතෙනවා, මට හරි ගාණ ලැබුණේ නෑ.",wrong_amount_of_cash_received,Neutral,Medium
2398,What do I do if I got the wrong amount at the ATM?,ATM එකේදි වැරදි ගාණක් ලැබුණොත් මම මොකද කරන්නේ?,wrong_amount_of_cash_received,Neutral,Medium
2399,I did not receive the right amount of cash I requested,මම ඉල්ලුව cash ගාණ ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2400,I attempted to withdraw some money from an ATM this morning and received the wrong amount. Your app says I have enough money available in the account. Can someone tell me what's wrong?,අද උදේ මම ATM එකකින් සල්ලි ටිකක් withdraw කරන්න හැදුවා ඒත් වැරදි ගාණක් ලැබුණා. ඔයාලගේ ඇප් එකේ account එකේ ඇති තරම් සල්ලි තියෙනවා කියලා පෙන්නනවා. මොකද වැරදියි කියලා කවුරු හරි කියන්න පුළුවන්ද?,wrong_amount_of_cash_received,Neutral,Medium
2401,What happens if the ATM doesn't give the right amount of money?,ATM එකෙන් හරි සල්ලි ගාණ නොදුන්නොත් මොකද වෙන්නේ?,wrong_amount_of_cash_received,Neutral,Low
2402,I asked for more cash than what was received,ලැබුණු ගාණට වඩා වැඩිය cash එකක් ඉල්ලුවා,wrong_amount_of_cash_received,Neutral,Medium
2403,"Why can't I take Rs 100,000 out","මට Rs 100,000ක් ගන්න බැරි ඇයි",wrong_amount_of_cash_received,Neutral,Medium
2404,"I requested Rs 100,000 but only got Rs 20,000","මම Rs 100,000ක් ඉල්ලුවා ඒත් Rs 20,000ක් විතරයි ලැබුණේ",wrong_amount_of_cash_received,Neutral,Medium
2405,"I took out cash from the ATM, but something must have went wrong, My account shows the correct amount of cash I took out, but the ATM didn't give me that amount. How do I get my money back?","මම ATM එකෙන් cash ගත්තා, ඒත් මොකක් හරි වැරදුනා. මගේ account එකේ මම ගත්ත හරි cash ගාණ පෙන්නනවා, ඒත් ATM එකෙන් ඒ ගාණ දුන්නේ නෑ. මගේ සල්ලි ආපහු ගන්නේ කොහොමද?",wrong_amount_of_cash_received,Neutral,Medium
2406,I tried withdrawing but my cash is not showing up?,මම withdraw කරන්න හැදුවා ඒත් මගේ cash එක පේන්නේ නෑ?,wrong_amount_of_cash_received,Neutral,Medium
2407,I was not able to receive the correct amount of cash.,මට හරි cash ගාණ ලැබෙන්න බැරි වුණා.,wrong_amount_of_cash_received,Neutral,Medium
2408,I didn't receive the correct amount of cash,මට හරි cash ගාණ ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2409,I did not get enough cash,මට ඇති තරම් cash ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2410,"I tried to withdraw some money from an ATM this morning but wasn't able to get the amount of cash I needed. The amount in the app says what I was trying to withdraw was deducted, but I don't have any money. What do I do about this?","අද උදේ ATM එකකින් සල්ලි ටිකක් withdraw කරන්න හැදුවා ඒත් මට ඕන cash ගාණ ලැබුණේ නෑ. ඇප් එකේ මම withdraw කරන්න හදපු ගාණ deduct වුණා කියලා පෙන්නනවා, ඒත් මට කිසිම සල්ලියක් නෑ. මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2411,The ATM is showing it gave me the money I requested but I didn't get that amount.,ATM එකේ මට ඉල්ලුව සල්ලි දුන්නා කියලා පෙන්නනවා ඒත් ඒ ගාණ මට ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2412,The correct amount of cash was not received.,හරි cash ගාණ ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2413,I am so angry right now!  I went to the ATM and did not get the correct amount of money I chose to withdraw.  How could this happen?  I need my money and want to know how I can get it ASAP!,"දැන් මට හරි තරහයි! මම ATM එකට ගිහින් withdraw කරන්න select කරපු හරි සල්ලි ගාණ ලැබුණේ නෑ. මේක වුණේ කොහොමද? මට මගේ සල්ලි ඕනේ, ASAP ලබාගන්නේ කොහොමද කියලා දැනගන්න ඕනේ!",wrong_amount_of_cash_received,Negative,High
2414,I was given the wrong amount of cash,මට වැරදි cash ගාණක් ලැබුණා,wrong_amount_of_cash_received,Neutral,Medium
2415,The atm didn't give me all my cash,atm එකෙන් මට ඔක්කොම cash ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2416,"Why did I not get all the money that I asked for? I asked for all the cash in my my account, but I only got about half. Why is that??","මම ඉල්ලුව ඔක්කොම සල්ලි මට ලැබුණේ නැත්තේ ඇයි? මම මගේ account එකේ තියෙන cash ඔක්කොම ඉල්ලුවා, ඒත් ලැබුණේ අඩකට විතර ගාණයි. ඇයි එහෙම?",wrong_amount_of_cash_received,Neutral,Medium
2417,I did not ask for the amount of cash that I received.,මට ලැබුණු cash ගාණ මම ඉල්ලුවේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2418,"Got only Rs 20,000 when I tried to withdraw Rs 100,000.","Rs 100,000ක් withdraw කරන්න හදලා Rs 20,000ක් විතරයි ලැබුණේ.",wrong_amount_of_cash_received,Neutral,Medium
2419,The app is showing that I received alot more money than I actually received from the ATM. This occurred earlier today.,ATM එකෙන් ලැබුණු ගාණට වඩා ගොඩක් වැඩි ගාණක් ලැබුණා කියලා ඇප් එකේ පෙන්නනවා. මේක අද කලින් වුණේ.,wrong_amount_of_cash_received,Neutral,Medium
2420,The ATM gave me less cash than requested,ATM එකෙන් ඉල්ලුවට වඩා අඩු cash ලැබුණා,wrong_amount_of_cash_received,Neutral,Medium
2421,Why didn't I receive all the cash I requested?,මම ඉල්ලුව cash ඔක්කොම ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2422,"I tried to withdraw Rs 40,000 but only Rs 20,000 came out. Did you steal my money?","මම Rs 40,000ක් withdraw කරන්න හැදුවා ඒත් Rs 20,000ක් විතරයි ආවේ. ඔයාලා මගේ සල්ලි ගත්තද?",wrong_amount_of_cash_received,Negative,Medium
2423,Yikes!  I didn't get the amount of money that I requested.  What do I do now?,අනේ! මම ඉල්ලුව සල්ලි ගාණ ලැබුණේ නෑ. දැන් මම මොකද කරන්නේ?,wrong_amount_of_cash_received,Neutral,Medium
2424,How can I request cash back? The ATM just gave me a different amount than what I've been charged though...,cash back එකක් කොහොමද request කරන්නේ? ATM එකෙන් මට charge කරපු ගාණ නෙවෙයි වෙනස් ගාණක් දුන්නා...,wrong_amount_of_cash_received,Neutral,Medium
2425,"I selected to withdrawal Rs 30,000 but only received Rs 10,000. I'm still standing in front of the ATM. The app shows i took out Rs 30,000 also. How do i fix this?","මම Rs 30,000ක් withdraw කරන්න select කළා ඒත් Rs 10,000ක් විතරයි ලැබුණේ. මම තාම ATM එක ළඟ ඉන්නවා. ඇප් එකේත් Rs 30,000ක් ගත්තා කියලා පෙන්නනවා. මේක හදාගන්නේ කොහොමද?",wrong_amount_of_cash_received,Neutral,Medium
2426,My cash received does not match what has been requested,මට ලැබුණු cash ගාණ ඉල්ලුව ගාණට match වෙන්නේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2427,I was not given the amount of cash I withdrew,මම withdraw කරපු cash ගාණ මට ලැබුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2428,I was not distributed all of cash that I requested,මම ඉල්ලුව cash ඔක්කොම මට distribute වුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2429,The machine gave me the wrong amount of cash.,මැෂින් එකෙන් වැරදි cash ගාණක් දුන්නා.,wrong_amount_of_cash_received,Neutral,Medium
2430,"I asked for a certain amount of money from the ATM, but it gave me a different amount. Less than what I asked for.","මම ATM එකෙන් නිශ්චිත සල්ලි ගාණක් ඉල්ලුවා, ඒත් ඒක වෙනස් ගාණක් දුන්නා. මම ඉල්ලුවට වඩා අඩුවෙන්.",wrong_amount_of_cash_received,Neutral,Medium
2431,"I asked for Rs 40,000 and I only received Rs 20,000, what happened?","මම Rs 40,000ක් ඉල්ලුවා, ලැබුණේ Rs 20,000ක් විතරයි, මොකද වුණේ?",wrong_amount_of_cash_received,Neutral,Medium
2432,Why didn't I get the amount I requested at the ATM?,ATM එකෙන් මම ඉල්ලුව ගාණ ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2433,The ATM didn't give me enough money! I asked for more than it gave. What do I do?,ATM එකෙන් මට ඇති තරම් සල්ලි ලැබුණේ නෑ! මම ඉල්ලුවේ ලැබුණට වඩා වැඩි ගාණක්. මම මොකද කරන්නේ?,wrong_amount_of_cash_received,Neutral,Medium
2434,I received the wrong amount of cash.,මට වැරදි cash ගාණක් ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2435,I haven't received my cash yet.,මට තාම මගේ cash ලැබිලා නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2436,I did not get all the cash at ATM.,ATM එකෙන් මට cash ඔක්කොම ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2437,"If the ATM only gave me Rs 10,000 instead of the Rs 30,000 I requested, what do I do?","ATM එකෙන් මම ඉල්ලුව Rs 30,000 වෙනුවට Rs 10,000ක් විතරයි දුන්නා නම් මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2438,Earlier today I took money out the ATM. After checking the app the amount is so much higher than the amount I received.,අද කලින් මම ATM එකෙන් සල්ලි ගත්තා. ඇප් එක check කරාම ලැබුණු ගාණට වඩා ගොඩක් වැඩි ගාණක් පෙන්නනවා.,wrong_amount_of_cash_received,Neutral,Medium
2439,Why did I get less cash than what I asked in the ATM?,ATM එකේදි මම ඉල්ලුවට වඩා අඩුවෙන් cash ලැබුණේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2440,My cash withdrawal was short.,මගේ cash withdrawal එක අඩුයි.,wrong_amount_of_cash_received,Neutral,Medium
2441,I was not distributed the correct amount of cash that I asked for,මම ඉල්ලුව හරි cash ගාණ මට distribute වුණේ නෑ,wrong_amount_of_cash_received,Neutral,Medium
2442,The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.,ATM එකේ මම ඉල්ලුව සල්ලි ගාණ withdraw වුණා කියලා පෙන්නනවා ඒත් ඒ ගාණ cash විදිහට මට ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2443,"When I went to Rs 100,000, all the machine would give me was Rs 20,000.","මම Rs 100,000ක් ගන්න ගියාම මැෂින් එකෙන් දුන්නේ Rs 20,000ක් විතරයි.",wrong_amount_of_cash_received,Neutral,Medium
2444,What happens if the ATM gives me the wrong amount of money?,ATM එකෙන් වැරදි සල්ලි ගාණක් දුන්නොත් මොකද වෙන්නේ?,wrong_amount_of_cash_received,Neutral,Low
2445,i did not get any money but still was charged,මට කිසි සල්ලියක් ලැබුණේ නෑ ඒත් තාම charge කරලා,wrong_amount_of_cash_received,Neutral,Medium
2446,You shorted me money when I tried to make a withdrawal.,මම withdraw කරන්න හැදුවම මගේ සල්ලි ටිකක් අඩුයි.,wrong_amount_of_cash_received,Neutral,Medium
2447,"i asked for Rs 100,000 only got Rs 80,000","මම Rs 100,000ක් ඉල්ලුවා ලැබුණේ Rs 80,000ක් විතරයි",wrong_amount_of_cash_received,Neutral,Medium
2448,"I got some cash at an ATM earlier, but now app is showing that I withdrew more than I did.  Help!","කලින් මම ATM එකකින් cash ටිකක් ගත්තා, ඒත් දැන් ඇප් එකේ මම withdraw කළාට වඩා වැඩි ගාණක් පෙන්නනවා. උදව් කරන්න!",wrong_amount_of_cash_received,Neutral,Medium
2449,Cash withdrawal was incorrect at ATM.,ATM එකේ cash withdrawal එක වැරදියි.,wrong_amount_of_cash_received,Neutral,Medium
2450,"I withdrew money from an ATM today, and now my account is showing a different amount than what I withdrew. I checked the amount the ATM gave me, and it looks like it gave me the wrong amount of money. What is the best thin for me to do to get this fixed?","අද මම ATM එකකින් සල්ලි withdraw කළා, දැන් මගේ account එකේ මම withdraw කරපු ගාණට වඩා වෙනස් ගාණක් පෙන්නනවා. ATM එකෙන් දුන්න ගාණ මම check කළා, ඒක වැරදි ගාණක් වගේ පේනවා. මේක හදාගන්න මම මොකද කරන්නේ?",wrong_amount_of_cash_received,Neutral,Medium
2451,Why did the ATM give me less money than what I requested?,ATM එකෙන් මම ඉල්ලුවට වඩා අඩුවෙන් සල්ලි දුන්නේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2452,I did not receive the right amount of cash.,මට හරි cash ගාණ ලැබුණේ නෑ.,wrong_amount_of_cash_received,Neutral,Medium
2453,How can we correct a mistake on an ATM transaction?  The app shows what I should have gotten.,ATM ට්‍රාන්සැක්ෂන් එකක වැරැද්දක් අපිට හදාගන්නේ කොහොමද? ඇප් එකේ මට ලැබෙන්න ඕන ගාණ පෙන්නනවා.,wrong_amount_of_cash_received,Neutral,Medium
2454,Why did I not get the amount I specified at the ATM?,ATM එකේදි මම specify කරපු ගාණ මට ලැබුණේ නැත්තේ ඇයි?,wrong_amount_of_cash_received,Neutral,Medium
2455,The ATM didn't give me what I asked for but my balance says it did,ATM එකෙන් මම ඉල්ලුව ගාණ දුන්නේ නෑ ඒත් මගේ balance එකේ දුන්නා කියලා තියෙනවා,wrong_amount_of_cash_received,Neutral,Medium
2456,I got less cash than what I specified for through the ATM.,ATM එකෙන් මම specify කරපු ගාණට වඩා අඩුවෙන් cash ලැබුණා.,wrong_amount_of_cash_received,Neutral,Medium
2457,"What happened! I asked for Rs 30,000 at your ATM and only go Rs 10,000. The machine lied about it too. It said I received the full Rs 30,000. Someone better help me asap on this.","මොකද වුණේ! මම ඔයාලගේ ATM එකෙන් Rs 30,000ක් ඉල්ලුවා ලැබුණේ Rs 10,000ක් විතරයි. මැෂින් එකෙන් බොරුවත් කියනවා. Rs 30,000ම ලැබුණා කියලා ඒක කිව්වා. කවුරු හරි මට ASAP උදව් කරන්න.",wrong_amount_of_cash_received,Negative,High
2458,A wrong amount of cash we sent to me.,වැරදි cash ගාණක් අපිට එවලා.,wrong_amount_of_cash_received,Neutral,Medium
2459,"I took out money, and didn't get all of it.","මම සල්ලි ගත්තා, ඒත් ඔක්කොම ලැබුණේ නෑ.",wrong_amount_of_cash_received,Neutral,Medium
2460,How can I get cash back? The ATM just gave me the wrong amount that I've been actually charged though...,cash back එකක් කොහොමද ගන්නේ? ATM එකෙන් මට ඇත්තටම charge කරපු ගාණ නෙවෙයි වැරදි ගාණක් දුන්නා...,wrong_amount_of_cash_received,Neutral,Medium
2461,"Please help me with the amount that i have withdrawn from the ATM today, the ATM has given me wrong sum of amount, and i could see that the app is displaying the greater amount than taken out.","අද මම ATM එකෙන් withdraw කරපු ගාණට උදව් කරන්න, ATM එකෙන් වැරදි ගාණක් දීලා, ඇප් එකේ ගත්තු ගාණට වඩා වැඩි ගාණක් display කරනවා මට පේනවා.",wrong_amount_of_cash_received,Neutral,Medium
